Date,MMMclose,MMMopen,AOSclose,AOSopen,ABTclose,ABTopen
2018-03-16,237.22000122070312,235.6699981689453,65.63999938964844,65.16999816894531,63.18000030517578,62.779998779296875
2018-03-19,231.55999755859375,236.00999450683594,65.19999694824219,65.58000183105469,62.2599983215332,63.130001068115234
2018-03-20,232.4499969482422,232.1199951171875,65.70999908447266,65.37999725341797,62.650001525878906,62.47999954223633
2018-03-21,234.13999938964844,233.0,65.6500015258789,65.81999969482422,62.41999816894531,62.75
2018-03-22,223.1699981689453,232.0399932861328,64.4800033569336,65.55999755859375,60.93000030517578,61.81999969482422
2018-03-23,215.36000061035156,223.5,62.45000076293945,64.41000366210938,59.5,61.029998779296875
2018-03-26,220.24000549316406,217.86000061035156,64.2300033569336,63.54999923706055,61.06999969482422,60.279998779296875
2018-03-27,215.8699951171875,221.02000427246094,62.47999954223633,64.4800033569336,60.279998779296875,61.27000045776367
2018-03-28,216.5399932861328,217.22999572753906,62.52000045776367,62.43000030517578,59.22999954223633,60.529998779296875
2018-03-29,219.52000427246094,217.7899932861328,63.59000015258789,63.0,59.91999816894531,59.56999969482422
2018-04-02,212.6199951171875,218.0500030517578,61.61000061035156,63.45000076293945,58.209999084472656,59.81999969482422
2018-04-03,216.3300018310547,213.0,63.13999938964844,61.90999984741211,59.0,58.400001525878906
2018-04-04,217.55999755859375,212.38999938964844,64.37999725341797,62.459999084472656,59.459999084472656,58.34000015258789
2018-04-05,218.6699981689453,218.63999938964844,64.9800033569336,64.80999755859375,59.86000061035156,59.900001525878906
2018-04-06,212.25,217.39999389648438,63.16999816894531,64.33999633789062,57.56999969482422,59.439998626708984
2018-04-09,212.80999755859375,213.75,63.0,63.75,58.220001220703125,57.86000061035156
2018-04-10,216.97999572753906,215.32000732421875,64.48999786376953,63.81999969482422,59.13999938964844,59.02000045776367
2018-04-11,214.3300018310547,214.1999969482422,63.58000183105469,63.9900016784668,58.45000076293945,58.63999938964844
2018-04-12,216.4199981689453,215.72000122070312,63.9900016784668,64.19000244140625,58.83000183105469,58.5
2018-04-13,215.52000427246094,218.08999633789062,63.790000915527344,64.5199966430664,58.4900016784668,59.18000030517578
2018-04-16,217.6999969482422,217.1999969482422,64.73999786376953,64.47000122070312,59.27000045776367,59.0
2018-04-17,220.08999633789062,219.14999389648438,65.5,65.19999694824219,59.79999923706055,59.650001525878906
2018-04-18,219.52000427246094,220.38999938964844,65.86000061035156,65.68000030517578,59.52000045776367,59.0
2018-04-19,218.85000610351562,218.0399932861328,65.27999877929688,65.76000213623047,59.880001068115234,59.52000045776367
2018-04-20,217.75,218.41000366210938,65.2699966430664,65.52999877929688,59.189998626708984,59.849998474121094
2018-04-23,215.8800048828125,218.02000427246094,64.9000015258789,65.54000091552734,58.84000015258789,59.279998779296875
2018-04-24,201.1300048828125,206.5,62.11000061035156,65.16000366210938,58.310001373291016,59.09000015258789
2018-04-25,198.83999633789062,201.10000610351562,61.5,63.5,58.650001525878906,58.040000915527344
2018-04-26,197.08999633789062,198.67999267578125,62.650001525878906,61.540000915527344,59.5,58.689998626708984
2018-04-27,196.1199951171875,196.77000427246094,62.369998931884766,62.58000183105469,59.560001373291016,59.4900016784668
2018-04-30,194.38999938964844,196.9600067138672,61.349998474121094,62.54999923706055,58.130001068115234,59.7599983215332
2018-05-01,195.02000427246094,194.02999877929688,61.5099983215332,61.25,58.81999969482422,57.70000076293945
2018-05-02,194.5,195.14999389648438,60.779998779296875,61.349998474121094,57.849998474121094,58.4900016784668
2018-05-03,195.67999267578125,194.52000427246094,60.95000076293945,60.5,57.93000030517578,57.790000915527344
2018-05-04,199.36000061035156,195.07000732421875,62.45000076293945,60.619998931884766,58.7400016784668,57.63999938964844
2018-05-07,200.25999450683594,200.05999755859375,62.709999084472656,62.5099983215332,59.31999969482422,58.9900016784668
2018-05-08,201.74000549316406,200.0,62.97999954223633,62.66999816894531,58.709999084472656,59.119998931884766
2018-05-09,203.4199981689453,202.02999877929688,63.349998474121094,63.2599983215332,59.400001525878906,58.810001373291016
2018-05-10,205.02999877929688,202.61000061035156,64.08000183105469,63.4900016784668,60.560001373291016,59.630001068115234
2018-05-11,205.16000366210938,204.74000549316406,63.9900016784668,64.08999633789062,61.2599983215332,60.220001220703125
2018-05-14,205.75999450683594,205.6699981689453,63.65999984741211,64.0999984741211,62.02000045776367,61.5
2018-05-15,202.41000366210938,204.9600067138672,62.97999954223633,63.29999923706055,60.540000915527344,61.439998626708984
2018-05-16,200.2100067138672,200.52000427246094,63.08000183105469,63.09000015258789,60.77000045776367,60.56999969482422
2018-05-17,200.36000061035156,199.27000427246094,63.220001220703125,63.06999969482422,61.060001373291016,60.79999923706055
2018-05-18,198.9600067138672,200.27999877929688,63.689998626708984,63.2400016784668,61.709999084472656,61.02000045776367
2018-05-21,201.75999450683594,200.5,64.5,64.12999725341797,62.11000061035156,62.0
2018-05-22,198.97000122070312,201.9600067138672,63.689998626708984,64.63999938964844,61.38999938964844,62.099998474121094
2018-05-23,198.6699981689453,197.74000549316406,63.91999816894531,63.47999954223633,61.84000015258789,61.220001220703125
2018-05-24,199.41000366210938,198.8300018310547,64.43000030517578,63.880001068115234,62.5099983215332,61.88999938964844
2018-05-25,199.02999877929688,198.3300018310547,64.47000122070312,64.30999755859375,62.369998931884766,62.4900016784668
2018-05-29,195.74000549316406,198.0,63.880001068115234,64.02999877929688,61.29999923706055,61.58000183105469
2018-05-30,198.67999267578125,197.08999633789062,64.44000244140625,64.33000183105469,62.06999969482422,61.779998779296875
2018-05-31,197.22999572753906,198.11000061035156,63.06999969482422,64.5,61.529998779296875,61.900001525878906
2018-06-01,199.58999633789062,198.75,63.540000915527344,63.380001068115234,62.40999984741211,61.959999084472656
2018-06-04,201.05999755859375,200.72999572753906,62.779998779296875,63.83000183105469,63.02000045776367,62.31999969482422
2018-06-05,201.1999969482422,201.0800018310547,62.97999954223633,62.83000183105469,63.029998779296875,63.09000015258789
2018-06-06,203.86000061035156,201.83999633789062,63.599998474121094,63.08000183105469,63.540000915527344,63.11000061035156
2018-06-07,205.07000732421875,204.17999267578125,63.75,63.709999084472656,63.18000030517578,63.560001373291016
2018-06-08,206.58999633789062,204.97999572753906,64.83999633789062,63.900001525878906,63.27000045776367,63.0099983215332
2018-06-11,205.1199951171875,206.58999633789062,64.47000122070312,64.86000061035156,63.130001068115234,63.279998779296875
2018-06-12,204.9199981689453,205.6699981689453,65.23999786376953,64.48999786376953,62.91999816894531,63.27000045776367
2018-06-13,204.88999938964844,205.13999938964844,64.20999908447266,65.30999755859375,62.630001068115234,63.060001373291016
2018-06-14,203.6300048828125,205.75999450683594,63.970001220703125,64.41999816894531,62.959999084472656,62.86000061035156
2018-06-15,204.97000122070312,202.5500030517578,62.880001068115234,63.70000076293945,62.90999984741211,62.86000061035156
2018-06-18,204.1699981689453,202.52999877929688,62.84000015258789,62.5099983215332,62.81999969482422,62.59000015258789
2018-06-19,199.38999938964844,201.25999450683594,61.4900016784668,62.209999084472656,62.34000015258789,62.2400016784668
2018-06-20,198.0800018310547,199.33999633789062,61.5,61.79999923706055,62.13999938964844,62.209999084472656
2018-06-21,195.52000427246094,197.83999633789062,60.060001373291016,61.459999084472656,61.75,61.970001220703125
2018-06-22,196.5,197.38999938964844,60.27000045776367,60.529998779296875,61.939998626708984,62.22999954223633
2018-06-25,195.8000030517578,195.97999572753906,59.0,59.810001373291016,60.77000045776367,61.70000076293945
2018-06-26,196.5800018310547,196.83999633789062,59.59000015258789,59.2599983215332,60.810001373291016,60.63999938964844
2018-06-27,194.9199981689453,196.57000732421875,59.279998779296875,59.65999984741211,60.4900016784668,61.209999084472656
2018-06-28,195.97000122070312,195.5,58.540000915527344,59.09000015258789,61.27000045776367,60.459999084472656
2018-06-29,196.72000122070312,196.47000122070312,59.150001525878906,58.86000061035156,60.9900016784668,61.4900016784668
2018-07-02,195.52000427246094,195.4600067138672,58.9900016784668,58.63999938964844,61.0,60.630001068115234
2018-07-03,195.8300018310547,196.49000549316406,58.72999954223633,59.5099983215332,60.810001373291016,60.970001220703125
2018-07-05,197.33999633789062,197.07000732421875,59.95000076293945,59.04999923706055,61.33000183105469,61.189998626708984
2018-07-06,197.4600067138672,197.08999633789062,59.869998931884766,59.900001525878906,62.15999984741211,61.56999969482422
2018-07-09,200.52999877929688,198.13999938964844,61.20000076293945,60.279998779296875,62.439998626708984,62.22999954223633
2018-07-10,201.47999572753906,201.0,61.38999938964844,61.290000915527344,62.810001373291016,62.560001373291016
2018-07-11,197.67999267578125,199.82000732421875,58.849998474121094,58.380001068115234,62.56999969482422,62.560001373291016
2018-07-12,199.32000732421875,199.1699981689453,59.790000915527344,59.189998626708984,62.7400016784668,62.5
2018-07-13,201.17999267578125,200.27000427246094,60.22999954223633,59.90999984741211,63.060001373291016,62.75
2018-07-16,201.11000061035156,201.5500030517578,59.470001220703125,60.04999923706055,61.779998779296875,62.95000076293945
2018-07-17,202.07000732421875,200.99000549316406,59.84000015258789,59.369998931884766,62.79999923706055,61.84000015258789
2018-07-18,202.1999969482422,202.22000122070312,59.689998626708984,60.040000915527344,64.75,64.30999755859375
2018-07-19,201.60000610351562,201.75999450683594,60.060001373291016,59.439998626708984,63.779998779296875,64.68000030517578
2018-07-20,201.9499969482422,199.3300018310547,60.029998779296875,59.869998931884766,63.31999969482422,63.61000061035156
2018-07-23,198.83999633789062,201.5399932861328,59.13999938964844,60.0,63.20000076293945,63.2599983215332
2018-07-24,200.67999267578125,192.94000244140625,59.61000061035156,59.72999954223633,64.4000015258789,63.54999923706055
2018-07-25,204.3800048828125,200.6300048828125,58.41999816894531,58.7400016784668,65.2300033569336,64.16000366210938
2018-07-26,207.9600067138672,204.88999938964844,59.439998626708984,58.459999084472656,65.66000366210938,65.36000061035156
2018-07-27,207.4199981689453,208.67999267578125,59.130001068115234,59.56999969482422,65.26000213623047,65.51000213623047
2018-07-30,205.1199951171875,208.25,58.65999984741211,59.18000030517578,65.16999816894531,64.97000122070312
2018-07-31,212.32000732421875,207.22999572753906,59.529998779296875,58.91999816894531,65.54000091552734,65.37000274658203
2018-08-01,207.0500030517578,210.97999572753906,58.66999816894531,59.34000015258789,64.77999877929688,65.3499984741211
2018-08-02,205.52999877929688,205.9499969482422,58.7599983215332,58.45000076293945,64.58000183105469,64.5
2018-08-03,207.2899932861328,205.9199981689453,58.75,58.959999084472656,65.2300033569336,64.7699966430664
2018-08-06,206.6999969482422,207.4499969482422,58.65999984741211,58.790000915527344,65.23999786376953,65.08999633789062
2018-08-07,208.57000732421875,208.00999450683594,59.130001068115234,58.9900016784668,64.73999786376953,65.18000030517578
2018-08-08,207.13999938964844,208.49000549316406,58.4900016784668,59.09000015258789,64.83999633789062,64.73999786376953
2018-08-09,204.77999877929688,207.13999938964844,58.130001068115234,58.54999923706055,64.63999938964844,64.79000091552734
2018-08-10,201.9600067138672,203.80999755859375,57.459999084472656,57.810001373291016,64.02999877929688,64.44000244140625
2018-08-13,199.83999633789062,202.02000427246094,56.75,57.439998626708984,63.43000030517578,64.0199966430664
2018-08-14,200.52000427246094,199.77999877929688,57.720001220703125,56.93000030517578,63.630001068115234,63.45000076293945
2018-08-15,201.38999938964844,199.25,57.97999954223633,57.38999938964844,63.470001220703125,63.45000076293945
2018-08-16,203.14999389648438,202.02000427246094,58.220001220703125,58.209999084472656,64.16000366210938,63.790000915527344
2018-08-17,204.77000427246094,203.27999877929688,58.33000183105469,58.130001068115234,64.72000122070312,64.23999786376953
2018-08-20,204.60000610351562,205.72000122070312,58.630001068115234,58.4900016784668,64.63999938964844,65.0
2018-08-21,205.69000244140625,205.0,59.13999938964844,58.630001068115234,64.75,64.91000366210938
2018-08-22,204.25999450683594,205.77000427246094,58.439998626708984,59.08000183105469,65.66999816894531,64.51000213623047
2018-08-23,202.75,203.0,58.119998931884766,58.380001068115234,65.83000183105469,65.66999816894531
2018-08-24,205.2899932861328,203.27999877929688,58.38999938964844,58.439998626708984,66.0999984741211,65.9000015258789
2018-08-27,208.3300018310547,206.17999267578125,59.33000183105469,58.70000076293945,66.83999633789062,66.44999694824219
2018-08-28,209.42999267578125,208.97000122070312,59.22999954223633,59.47999954223633,66.79000091552734,67.02999877929688
2018-08-29,210.4600067138672,209.1699981689453,59.36000061035156,59.310001373291016,67.12999725341797,66.72000122070312
2018-08-30,210.22000122070312,209.7100067138672,58.4900016784668,59.220001220703125,67.0199966430664,66.94000244140625
2018-08-31,210.9199981689453,209.57000732421875,58.08000183105469,58.25,66.83999633789062,66.95999908447266
2018-09-04,208.60000610351562,210.5500030517578,57.7400016784668,57.63999938964844,67.11000061035156,66.73999786376953
2018-09-05,211.8300018310547,208.2899932861328,57.86000061035156,57.5,66.0,66.95999908447266
2018-09-06,212.74000549316406,212.0,57.97999954223633,57.90999984741211,65.83000183105469,66.01000213623047
2018-09-07,212.57000732421875,212.24000549316406,58.5,57.779998779296875,66.20999908447266,65.79000091552734
2018-09-10,212.92999267578125,213.67999267578125,59.04999923706055,58.75,66.55000305175781,66.44999694824219
2018-09-11,211.77999877929688,211.36000061035156,58.470001220703125,58.939998626708984,66.5999984741211,66.37999725341797
2018-09-12,206.7100067138672,212.3000030517578,59.0,58.40999984741211,66.97000122070312,66.5999984741211
2018-09-13,209.0500030517578,207.33999633789062,59.06999969482422,59.349998474121094,68.5,67.2300033569336
2018-09-14,207.8800048828125,208.83999633789062,59.36000061035156,59.08000183105469,68.41999816894531,68.51000213623047
2018-09-17,209.52999877929688,207.4600067138672,59.43000030517578,59.400001525878906,67.66999816894531,68.41999816894531
2018-09-18,211.52999877929688,210.24000549316406,59.31999969482422,59.5,68.41000366210938,67.76000213623047
2018-09-19,213.1199951171875,211.77000427246094,60.630001068115234,59.31999969482422,68.5,68.5199966430664
2018-09-20,215.27000427246094,214.6999969482422,60.47999954223633,61.060001373291016,68.79000091552734,68.62999725341797
2018-09-21,216.3300018310547,217.32000732421875,59.720001220703125,60.65999984741211,69.05000305175781,68.9000015258789
2018-09-24,213.50999450683594,215.38999938964844,58.119998931884766,59.5,71.44000244140625,70.79000091552734
2018-09-25,210.63999938964844,214.1300048828125,55.810001373291016,57.72999954223633,72.19999694824219,71.73999786376953
2018-09-26,211.07000732421875,211.49000549316406,55.0099983215332,56.0,72.83999633789062,72.05999755859375
2018-09-27,210.11000061035156,212.0,54.099998474121094,55.11000061035156,73.0199966430664,73.0199966430664
2018-09-28,210.7100067138672,209.52999877929688,53.369998931884766,54.04999923706055,73.36000061035156,72.77999877929688
2018-10-01,212.19000244140625,212.39999389648438,53.86000061035156,53.779998779296875,74.12000274658203,73.80999755859375
2018-10-02,215.7100067138672,212.3800048828125,52.31999969482422,52.779998779296875,73.80999755859375,74.0
2018-10-03,215.75999450683594,216.0,53.06999969482422,52.61000061035156,72.04000091552734,73.80999755859375
2018-10-04,213.83999633789062,214.85000610351562,52.310001373291016,53.0,71.81999969482422,71.7699966430664
2018-10-05,213.19000244140625,214.35000610351562,51.529998779296875,52.41999816894531,71.58000183105469,71.81999969482422
2018-10-08,214.3699951171875,213.1300048828125,51.77000045776367,51.529998779296875,71.44000244140625,71.58000183105469
2018-10-09,210.4199981689453,212.67999267578125,49.86000061035156,51.86000061035156,71.29000091552734,71.23999786376953
2018-10-10,202.14999389648438,209.19000244140625,48.4900016784668,49.4900016784668,68.91999816894531,71.05000305175781
2018-10-11,196.72999572753906,201.14999389648438,47.869998931884766,48.540000915527344,68.37999725341797,68.91999816894531
2018-10-12,198.22999572753906,200.8699951171875,47.7599983215332,48.68000030517578,69.33000183105469,69.37000274658203
2018-10-15,198.94000244140625,197.82000732421875,47.560001373291016,47.77000045776367,68.69999694824219,69.33999633789062
2018-10-16,202.3300018310547,200.4600067138672,48.63999938964844,47.880001068115234,70.94999694824219,69.55000305175781
2018-10-17,202.92999267578125,201.7899932861328,47.619998931884766,48.540000915527344,70.2300033569336,70.4000015258789
2018-10-18,200.3800048828125,202.33999633789062,46.45000076293945,47.369998931884766,68.13999938964844,69.58000183105469
2018-10-19,199.85000610351562,200.1199951171875,45.18000030517578,46.529998779296875,67.58999633789062,68.12999725341797
2018-10-22,201.36000061035156,201.25,45.4900016784668,45.33000183105469,68.5199966430664,67.73999786376953
2018-10-23,192.5500030517578,188.8000030517578,45.20000076293945,44.68000030517578,68.56999969482422,67.58000183105469
2018-10-24,184.5399932861328,192.10000610351562,44.33000183105469,45.0,66.94000244140625,68.7300033569336
2018-10-25,184.99000549316406,186.57000732421875,45.18000030517578,44.7400016784668,67.66999816894531,67.19999694824219
2018-10-26,184.9499969482422,183.30999755859375,43.7400016784668,44.540000915527344,66.98999786376953,66.75
2018-10-29,185.7899932861328,187.85000610351562,42.279998779296875,44.45000076293945,67.30999755859375,68.0
2018-10-30,189.80999755859375,186.8300018310547,45.720001220703125,40.810001373291016,68.0,67.7699966430664
2018-10-31,190.25999450683594,190.6999969482422,45.529998779296875,46.150001525878906,68.94000244140625,68.69999694824219
2018-11-01,192.22000122070312,190.61000061035156,48.09000015258789,45.86000061035156,70.1500015258789,69.08999633789062
2018-11-02,192.80999755859375,193.66000366210938,48.09000015258789,48.5,70.19000244140625,70.75
2018-11-05,193.25,193.5,47.5,48.25,70.38999938964844,70.4800033569336
2018-11-06,195.3000030517578,193.27000427246094,47.540000915527344,47.34000015258789,70.95999908447266,70.33000183105469
2018-11-07,201.2899932861328,197.19000244140625,47.70000076293945,48.0,72.5,71.69000244140625
2018-11-08,204.07000732421875,201.0,46.810001373291016,47.560001373291016,72.95999908447266,72.0
2018-11-09,201.10000610351562,204.0,45.7599983215332,46.560001373291016,72.79000091552734,72.87999725341797
2018-11-12,197.0399932861328,200.57000732421875,45.34000015258789,45.689998626708984,70.55999755859375,72.7300033569336
2018-11-13,198.3699951171875,197.52000427246094,45.709999084472656,45.66999816894531,69.48999786376953,70.87000274658203
2018-11-14,198.05999755859375,200.8000030517578,45.22999954223633,46.130001068115234,69.41000366210938,70.0999984741211
2018-11-15,204.91000366210938,197.72999572753906,46.25,44.810001373291016,70.7300033569336,68.93000030517578
2018-11-16,209.0,203.24000549316406,46.0099983215332,46.02000045776367,72.04000091552734,70.4800033569336
2018-11-19,205.5800018310547,207.8300018310547,45.63999938964844,45.84000015258789,70.54000091552734,72.0
2018-11-20,200.50999450683594,203.5800018310547,45.43000030517578,45.040000915527344,69.05999755859375,70.38999938964844
2018-11-21,198.69000244140625,199.67999267578125,45.72999954223633,45.7400016784668,68.52999877929688,69.3499984741211
2018-11-23,196.8000030517578,197.75999450683594,45.63999938964844,45.5099983215332,68.11000061035156,67.94000244140625
2018-11-26,199.86000061035156,198.57000732421875,46.43000030517578,46.0,68.80999755859375,68.7300033569336
2018-11-27,200.69000244140625,199.1199951171875,46.11000061035156,47.29999923706055,69.70999908447266,68.70999908447266
2018-11-28,204.33999633789062,201.99000549316406,47.220001220703125,46.29999923706055,72.83000183105469,70.0999984741211
2018-11-29,204.55999755859375,203.8699951171875,46.84000015258789,46.97999954223633,73.26000213623047,72.43000030517578
2018-11-30,207.9199981689453,204.36000061035156,47.380001068115234,46.83000183105469,74.05000305175781,73.93000030517578
2018-12-03,208.75999450683594,211.2100067138672,48.040000915527344,48.380001068115234,74.2699966430664,74.29000091552734
2018-12-04,202.1999969482422,208.05999755859375,45.16999816894531,47.68000030517578,71.5,74.23999786376953
2018-12-06,202.67999267578125,199.61000061035156,44.599998474121094,44.470001220703125,71.54000091552734,70.58999633789062
2018-12-07,198.24000549316406,202.6199951171875,43.90999984741211,44.599998474121094,69.94999694824219,71.75
2018-12-10,198.32000732421875,198.36000061035156,42.970001220703125,43.79999923706055,70.91999816894531,70.04000091552734
2018-12-11,197.4600067138672,201.25999450683594,42.65999984741211,43.66999816894531,71.83999633789062,71.66000366210938
2018-12-12,199.80999755859375,200.60000610351562,42.56999969482422,43.34000015258789,72.52999877929688,72.80999755859375
2018-12-13,202.1300048828125,201.42999267578125,42.2400016784668,42.849998474121094,72.18000030517578,72.70999908447266
2018-12-14,196.10000610351562,200.1199951171875,41.40999984741211,41.709999084472656,70.76000213623047,71.31999969482422
2018-12-17,192.82000732421875,195.83999633789062,42.380001068115234,41.34000015258789,69.75,70.37999725341797
2018-12-18,194.55999755859375,193.38999938964844,43.029998779296875,42.70000076293945,70.08000183105469,70.8499984741211
2018-12-19,189.9600067138672,196.0,42.709999084472656,43.099998474121094,69.0,70.33999633789062
2018-12-20,187.3800048828125,189.11000061035156,42.869998931884766,42.38999938964844,68.37999725341797,68.33999633789062
2018-12-21,183.75,187.86000061035156,41.9900016784668,43.119998931884766,67.2699966430664,68.06999969482422
2018-12-24,178.6199951171875,181.88999938964844,42.0099983215332,41.77000045776367,65.55999755859375,66.81999969482422
2018-12-26,186.25999450683594,179.3800048828125,43.16999816894531,42.060001373291016,69.62000274658203,65.9000015258789
2018-12-27,190.6999969482422,183.5,42.900001525878906,42.52000045776367,70.62999725341797,68.41000366210938
2018-12-28,189.3699951171875,191.80999755859375,42.70000076293945,43.11000061035156,71.08999633789062,71.05000305175781
2018-12-31,190.5399932861328,190.33999633789062,42.70000076293945,42.81999969482422,72.33000183105469,71.56999969482422
2019-01-02,190.9499969482422,187.82000732421875,43.470001220703125,42.209999084472656,69.5,70.38999938964844
2019-01-03,183.75999450683594,188.27999877929688,42.41999816894531,43.099998474121094,66.22000122070312,68.73999786376953
2019-01-04,191.32000732421875,186.75,44.119998931884766,43.09000015258789,68.11000061035156,67.12000274658203
2019-01-07,190.8800048828125,191.36000061035156,44.90999984741211,44.119998931884766,69.12999725341797,68.19000244140625
2019-01-08,191.67999267578125,193.0,46.0099983215332,45.380001068115234,68.30000305175781,69.55000305175781
2019-01-09,192.3000030517578,193.25,46.650001525878906,46.36000061035156,69.44000244140625,68.93000030517578
2019-01-10,193.60000610351562,190.8699951171875,46.54999923706055,46.54999923706055,69.08000183105469,68.68000030517578
2019-01-11,192.2100067138672,191.83999633789062,46.34000015258789,46.18000030517578,69.33000183105469,68.5999984741211
2019-01-14,192.1699981689453,190.63999938964844,46.400001525878906,46.349998474121094,68.2699966430664,68.41000366210938
2019-01-15,188.94000244140625,188.83999633789062,46.0099983215332,46.31999969482422,70.47000122070312,68.41000366210938
2019-01-16,189.47999572753906,188.50999450683594,45.720001220703125,45.90999984741211,69.81999969482422,70.5
