Date,HighMMM,LowMMM,HighAOS,LowAOS,High,Low
2018-03-16,238.1699981689453,235.6699981689453,65.9000015258789,65.11000061035156,63.31999969482422,62.709999084472656
2018-03-19,236.3300018310547,230.25999450683594,65.62000274658203,64.55000305175781,63.2400016784668,61.689998626708984
2018-03-20,234.38999938964844,231.5800018310547,66.04000091552734,65.37999725341797,62.7599983215332,62.150001525878906
2018-03-21,237.22000122070312,232.30999755859375,66.4800033569336,65.6500015258789,63.06999969482422,62.34000015258789
2018-03-22,232.1199951171875,222.8000030517578,66.23999786376953,64.44999694824219,62.099998474121094,60.849998474121094
2018-03-23,224.27000427246094,215.27000427246094,64.80999755859375,62.34000015258789,61.099998474121094,59.36000061035156
2018-03-26,220.8000030517578,215.17999267578125,64.33000183105469,62.939998626708984,61.150001525878906,59.68000030517578
2018-03-27,221.86000061035156,214.72999572753906,64.4800033569336,62.06999969482422,61.619998931884766,59.9900016784668
2018-03-28,219.66000366210938,214.91000366210938,63.2400016784668,62.0099983215332,60.709999084472656,59.18000030517578
2018-03-29,221.3800048828125,217.4600067138672,64.11000061035156,62.63999938964844,60.380001068115234,59.29999923706055
2018-04-02,218.72000122070312,209.47000122070312,63.5,60.869998931884766,60.09000015258789,57.630001068115234
2018-04-03,216.4600067138672,210.92999267578125,63.16999816894531,61.41999816894531,59.06999969482422,58.0
2018-04-04,217.9199981689453,211.1199951171875,64.44999694824219,62.0,59.61000061035156,57.45000076293945
2018-04-05,220.30999755859375,216.55999755859375,65.5199966430664,64.51000213623047,60.150001525878906,59.54999923706055
2018-04-06,218.85000610351562,211.0,64.80999755859375,62.56999969482422,59.599998474121094,56.9900016784668
2018-04-09,216.86000061035156,212.39999389648438,63.9900016784668,62.970001220703125,59.11000061035156,57.45000076293945
2018-04-10,218.7100067138672,215.22999572753906,65.04000091552734,63.81999969482422,59.61000061035156,58.709999084472656
2018-04-11,215.88999938964844,213.5,64.1500015258789,63.459999084472656,59.04999923706055,58.209999084472656
2018-04-12,217.67999267578125,215.00999450683594,64.88999938964844,63.86000061035156,59.18000030517578,58.459999084472656
2018-04-13,218.67999267578125,214.4600067138672,64.5199966430664,63.47999954223633,59.380001068115234,58.470001220703125
2018-04-16,219.27000427246094,216.58999633789062,65.02999877929688,64.0,59.529998779296875,58.91999816894531
2018-04-17,221.69000244140625,218.74000549316406,65.94000244140625,65.0199966430664,59.959999084472656,59.04999923706055
2018-04-18,221.00999450683594,219.16000366210938,66.20999908447266,65.51000213623047,59.619998931884766,57.45000076293945
2018-04-19,219.3000030517578,217.02999877929688,65.88999938964844,64.9000015258789,60.029998779296875,59.20000076293945
2018-04-20,220.27999877929688,216.74000549316406,65.80999755859375,64.95999908447266,59.95000076293945,58.81999969482422
2018-04-23,218.72999572753906,214.75,65.58999633789062,64.55999755859375,59.459999084472656,58.59000015258789
2018-04-24,206.5,196.88999938964844,65.22000122070312,61.099998474121094,59.16999816894531,57.66999816894531
2018-04-25,201.75,197.00999450683594,64.05000305175781,60.63999938964844,58.66999816894531,57.70000076293945
2018-04-26,199.6300048828125,196.1699981689453,63.130001068115234,61.369998931884766,59.52000045776367,58.5
2018-04-27,197.11000061035156,194.39999389648438,62.61000061035156,62.029998779296875,59.689998626708984,59.13999938964844
2018-04-30,198.33999633789062,194.17999267578125,62.939998626708984,61.349998474121094,59.79999923706055,58.099998474121094
2018-05-01,195.5399932861328,191.44000244140625,61.599998474121094,60.2400016784668,58.869998931884766,57.54999923706055
2018-05-02,196.41000366210938,194.02000427246094,61.810001373291016,60.70000076293945,58.560001373291016,57.66999816894531
2018-05-03,196.6999969482422,192.35000610351562,61.380001068115234,59.77000045776367,57.939998626708984,56.810001373291016
2018-05-04,199.92999267578125,194.05999755859375,62.790000915527344,60.459999084472656,59.08000183105469,57.47999954223633
2018-05-07,201.0,199.5800018310547,63.029998779296875,62.349998474121094,59.7599983215332,58.939998626708984
2018-05-08,202.11000061035156,199.55999755859375,63.18000030517578,62.619998931884766,59.130001068115234,58.2400016784668
2018-05-09,204.72999572753906,201.3699951171875,63.709999084472656,62.75,59.58000183105469,58.41999816894531
2018-05-10,205.67999267578125,202.38999938964844,64.0999984741211,63.36000061035156,60.61000061035156,59.36000061035156
2018-05-11,205.3699951171875,203.66000366210938,64.62999725341797,63.75,61.29999923706055,60.220001220703125
2018-05-14,206.0399932861328,204.6699981689453,64.23999786376953,63.45000076293945,62.16999816894531,61.38999938964844
2018-05-15,205.57000732421875,201.63999938964844,63.40999984741211,62.63999938964844,61.58000183105469,60.31999969482422
2018-05-16,201.0399932861328,199.0500030517578,63.630001068115234,62.91999816894531,61.150001525878906,60.400001525878906
2018-05-17,201.39999389648438,198.69000244140625,63.439998626708984,62.939998626708984,61.15999984741211,60.369998931884766
2018-05-18,200.75999450683594,198.4499969482422,63.84000015258789,63.11000061035156,61.869998931884766,60.939998626708984
2018-05-21,202.92999267578125,200.0,64.5,64.04000091552734,62.4900016784668,61.790000915527344
2018-05-22,202.11000061035156,198.72999572753906,64.73999786376953,63.63999938964844,62.290000915527344,60.959999084472656
2018-05-23,198.8000030517578,196.55999755859375,63.95000076293945,63.2400016784668,61.970001220703125,61.220001220703125
2018-05-24,200.17999267578125,196.92999267578125,64.47000122070312,63.540000915527344,62.720001220703125,61.88999938964844
2018-05-25,199.41000366210938,197.92999267578125,64.72000122070312,64.13999938964844,62.58000183105469,62.060001373291016
2018-05-29,198.50999450683594,195.10000610351562,64.6500015258789,63.400001525878906,61.869998931884766,60.849998474121094
2018-05-30,199.3800048828125,196.6999969482422,64.77999877929688,63.849998474121094,62.650001525878906,61.439998626708984
2018-05-31,198.4499969482422,196.25999450683594,64.5,62.81999969482422,62.22999954223633,61.5099983215332
2018-06-01,200.4199981689453,198.27999877929688,64.19999694824219,63.0099983215332,62.4900016784668,61.849998474121094
2018-06-04,201.69000244140625,200.07000732421875,64.08000183105469,62.70000076293945,63.11000061035156,62.279998779296875
2018-06-05,202.10000610351562,200.88999938964844,63.15999984741211,62.59000015258789,63.29999923706055,62.61000061035156
2018-06-06,204.0500030517578,201.5500030517578,63.61000061035156,62.459999084472656,63.54999923706055,62.779998779296875
2018-06-07,205.88999938964844,203.75999450683594,64.0,63.189998626708984,63.849998474121094,62.869998931884766
2018-06-08,206.75,204.41000366210938,64.87999725341797,63.869998931884766,63.40999984741211,62.84000015258789
2018-06-11,206.7899932861328,205.0,65.1500015258789,64.38999938964844,63.47999954223633,62.900001525878906
2018-06-12,205.9499969482422,203.9499969482422,65.36000061035156,64.37000274658203,63.41999816894531,62.61000061035156
2018-06-13,205.66000366210938,203.72999572753906,65.56999969482422,64.18000030517578,63.16999816894531,62.470001220703125
2018-06-14,206.27000427246094,203.5,64.63999938964844,63.52000045776367,63.22999954223633,62.7400016784668
2018-06-15,205.05999755859375,200.11000061035156,63.7400016784668,62.36000061035156,63.08000183105469,62.2599983215332
2018-06-18,204.57000732421875,200.25,62.9900016784668,62.33000183105469,62.869998931884766,62.279998779296875
2018-06-19,201.8300018310547,198.3300018310547,62.22999954223633,60.79999923706055,62.40999984741211,61.91999816894531
2018-06-20,200.0,197.25999450683594,61.849998474121094,61.08000183105469,62.5,62.040000915527344
2018-06-21,197.83999633789062,194.58999633789062,61.59000015258789,59.93000030517578,62.099998474121094,61.45000076293945
2018-06-22,197.44000244140625,195.17999267578125,60.900001525878906,60.0099983215332,62.38999938964844,61.65999984741211
2018-06-25,196.3300018310547,193.63999938964844,59.93000030517578,58.2599983215332,61.77000045776367,60.31999969482422
2018-06-26,197.9499969482422,195.97999572753906,59.75,58.9900016784668,61.09000015258789,60.4900016784668
2018-06-27,199.89999389648438,194.75999450683594,60.34000015258789,58.880001068115234,62.13999938964844,60.4900016784668
2018-06-28,196.85000610351562,194.2100067138672,59.15999984741211,57.77000045776367,61.47999954223633,60.459999084472656
2018-06-29,199.4199981689453,196.4600067138672,59.779998779296875,58.470001220703125,61.869998931884766,60.91999816894531
2018-07-02,195.88999938964844,193.50999450683594,59.060001373291016,58.060001373291016,61.02000045776367,60.31999969482422
2018-07-03,198.9499969482422,195.5,59.810001373291016,58.61000061035156,61.22999954223633,60.630001068115234
2018-07-05,197.47999572753906,195.02999877929688,60.06999969482422,58.65999984741211,61.40999984741211,60.7599983215332
2018-07-06,198.05999755859375,196.38999938964844,60.16999816894531,59.5,62.400001525878906,61.2599983215332
2018-07-09,200.83999633789062,198.07000732421875,61.400001525878906,60.02000045776367,62.630001068115234,62.13999938964844
2018-07-10,202.5800018310547,200.38999938964844,61.439998626708984,60.869998931884766,63.119998931884766,62.470001220703125
2018-07-11,199.82000732421875,197.49000549316406,60.88999938964844,58.380001068115234,62.880001068115234,62.33000183105469
2018-07-12,200.0,197.39999389648438,59.97999954223633,59.02000045776367,62.79999923706055,62.380001068115234
2018-07-13,201.7899932861328,200.0,60.63999938964844,59.810001373291016,63.439998626708984,62.720001220703125
2018-07-16,201.5800018310547,200.0800018310547,60.13999938964844,59.09000015258789,63.0,61.709999084472656
2018-07-17,203.07000732421875,200.1300048828125,60.0099983215332,58.86000061035156,63.2599983215332,61.54999923706055
2018-07-18,203.1699981689453,201.35000610351562,60.2599983215332,59.099998474121094,65.5,64.19999694824219
2018-07-19,202.2899932861328,199.50999450683594,60.349998474121094,59.06999969482422,64.97000122070312,63.5099983215332
2018-07-20,202.9499969482422,198.25,60.560001373291016,59.77000045776367,64.04000091552734,63.279998779296875
2018-07-23,201.5399932861328,197.67999267578125,60.0,58.959999084472656,63.290000915527344,62.869998931884766
2018-07-24,202.19000244140625,190.57000732421875,60.36000061035156,59.290000915527344,64.61000061035156,63.41999816894531
2018-07-25,204.49000549316406,200.52000427246094,59.59000015258789,56.29999923706055,65.36000061035156,64.12000274658203
2018-07-26,208.44000244140625,204.64999389648438,60.27000045776367,58.459999084472656,65.9000015258789,64.87000274658203
2018-07-27,210.60000610351562,206.85000610351562,59.97999954223633,58.810001373291016,65.80000305175781,64.95999908447266
2018-07-30,209.25,204.75999450683594,59.959999084472656,58.59000015258789,65.51000213623047,64.97000122070312
2018-07-31,212.77999877929688,206.5,59.9900016784668,58.91999816894531,65.7699966430664,65.26000213623047
2018-08-01,211.05999755859375,206.8699951171875,59.52000045776367,58.47999954223633,65.75,64.70999908447266
2018-08-02,205.99000549316406,203.85000610351562,58.95000076293945,58.08000183105469,64.77999877929688,63.90999984741211
2018-08-03,207.5800018310547,205.1999969482422,59.119998931884766,58.119998931884766,65.23999786376953,64.44000244140625
2018-08-06,207.4600067138672,205.24000549316406,59.130001068115234,58.40999984741211,65.5,64.95999908447266
2018-08-07,209.61000061035156,207.3699951171875,59.7400016784668,58.84000015258789,65.31999969482422,64.7300033569336
2018-08-08,209.0399932861328,206.77000427246094,59.09000015258789,58.400001525878906,65.30999755859375,64.55999755859375
2018-08-09,207.97000122070312,204.49000549316406,58.959999084472656,58.040000915527344,65.06999969482422,64.58000183105469
2018-08-10,204.1300048828125,201.0,57.93000030517578,57.310001373291016,64.5999984741211,63.869998931884766
2018-08-13,202.7899932861328,199.5,57.56999969482422,56.650001525878906,64.31999969482422,63.36000061035156
2018-08-14,201.0800018310547,199.41000366210938,57.970001220703125,56.900001525878906,63.91999816894531,63.38999938964844
2018-08-15,201.75999450683594,197.11000061035156,58.08000183105469,56.9900016784668,63.560001373291016,63.06999969482422
2018-08-16,203.42999267578125,201.82000732421875,58.630001068115234,58.06999969482422,64.33999633789062,63.599998474121094
2018-08-17,204.99000549316406,201.88999938964844,58.439998626708984,58.02000045776367,64.91999816894531,64.02999877929688
2018-08-20,205.8000030517578,203.66000366210938,59.0,58.4900016784668,65.12999725341797,64.37999725341797
2018-08-21,206.0399932861328,204.38999938964844,59.22999954223633,58.630001068115234,65.06999969482422,64.5
2018-08-22,205.77000427246094,203.39999389648438,59.08000183105469,58.38999938964844,65.81999969482422,64.4800033569336
2018-08-23,203.14999389648438,201.4600067138672,58.380001068115234,57.689998626708984,66.16999816894531,65.63999938964844
2018-08-24,205.49000549316406,203.07000732421875,58.58000183105469,58.220001220703125,66.26000213623047,65.79000091552734
2018-08-27,208.5,205.85000610351562,59.47999954223633,58.70000076293945,66.88999938964844,66.33000183105469
2018-08-28,210.1199951171875,208.47999572753906,59.529998779296875,58.95000076293945,67.11000061035156,66.66999816894531
2018-08-29,210.97000122070312,208.50999450683594,59.4900016784668,58.88999938964844,67.36000061035156,66.62999725341797
2018-08-30,211.08999633789062,209.22999572753906,59.29999923706055,58.02000045776367,67.30999755859375,66.75
2018-08-31,211.72000122070312,209.44000244140625,58.5,57.900001525878906,67.23999786376953,66.58999633789062
2018-09-04,210.75,207.5500030517578,57.77000045776367,57.15999984741211,67.11000061035156,66.56999969482422
2018-09-05,211.91000366210938,207.35000610351562,57.90999984741211,57.36000061035156,66.95999908447266,65.54000091552734
2018-09-06,213.3699951171875,211.07000732421875,58.61000061035156,57.709999084472656,66.19999694824219,65.22000122070312
2018-09-07,212.97000122070312,209.97000122070312,58.5099983215332,57.7400016784668,66.45999908447266,65.69000244140625
2018-09-10,216.3699951171875,212.86000061035156,59.40999984741211,58.70000076293945,66.93000030517578,66.44000244140625
2018-09-11,212.22000122070312,210.0,58.939998626708984,58.40999984741211,66.81999969482422,66.11000061035156
2018-09-12,214.75999450683594,205.89999389648438,59.060001373291016,57.88999938964844,67.12000274658203,66.5999984741211
2018-09-13,209.13999938964844,206.5500030517578,59.630001068115234,58.720001220703125,68.54000091552734,67.1500015258789
2018-09-14,210.3000030517578,207.14999389648438,59.7400016784668,59.08000183105469,68.81999969482422,68.36000061035156
2018-09-17,210.19000244140625,207.3000030517578,59.65999984741211,59.060001373291016,68.41999816894531,67.51000213623047
2018-09-18,211.8300018310547,208.42999267578125,59.599998474121094,58.91999816894531,68.56999969482422,67.76000213623047
2018-09-19,214.13999938964844,211.6300048828125,60.810001373291016,59.310001373291016,68.95999908447266,68.38999938964844
2018-09-20,217.0,213.25999450683594,61.08000183105469,60.33000183105469,69.01000213623047,68.4000015258789
2018-09-21,217.8699951171875,215.61000061035156,61.0099983215332,59.619998931884766,69.25,68.87999725341797
2018-09-24,215.8699951171875,212.69000244140625,59.5099983215332,58.08000183105469,71.68000030517578,70.31999969482422
2018-09-25,214.1300048828125,210.27999877929688,57.79999923706055,55.22999954223633,72.2300033569336,71.41000366210938
2018-09-26,212.58999633789062,210.63999938964844,56.0,54.02000045776367,73.29000091552734,71.9800033569336
2018-09-27,212.8699951171875,210.0,55.220001220703125,53.9900016784668,73.18000030517578,72.69000244140625
2018-09-28,211.27999877929688,208.8699951171875,54.15999984741211,53.209999084472656,73.58000183105469,72.7699966430664
2018-10-01,213.39999389648438,211.30999755859375,54.709999084472656,53.720001220703125,74.1500015258789,73.54000091552734
2018-10-02,215.83999633789062,212.10000610351562,53.36000061035156,52.15999984741211,74.05000305175781,73.41999816894531
2018-10-03,217.33999633789062,214.94000244140625,53.459999084472656,52.290000915527344,73.9000015258789,71.9000015258789
2018-10-04,215.66000366210938,212.0399932861328,53.060001373291016,51.97999954223633,71.87000274658203,71.06999969482422
2018-10-05,215.02999877929688,211.05999755859375,52.540000915527344,51.029998779296875,72.45999908447266,71.05000305175781
2018-10-08,214.5800018310547,212.25999450683594,51.790000915527344,51.150001525878906,72.38999938964844,70.5999984741211
2018-10-09,213.11000061035156,209.63999938964844,51.86000061035156,49.79999923706055,71.58999633789062,70.87000274658203
2018-10-10,209.19000244140625,201.5500030517578,49.779998779296875,48.459999084472656,71.20999908447266,68.77999877929688
2018-10-11,202.91000366210938,196.5,49.22999954223633,47.650001525878906,69.47000122070312,67.6500015258789
2018-10-12,202.5500030517578,195.92999267578125,48.90999984741211,47.31999969482422,69.9800033569336,68.5999984741211
2018-10-15,200.6999969482422,197.4199981689453,47.97999954223633,47.560001373291016,69.37999725341797,68.22000122070312
2018-10-16,202.52000427246094,199.22999572753906,48.75,47.709999084472656,71.18000030517578,69.30000305175781
2018-10-17,203.77000427246094,200.4499969482422,48.65999984741211,47.400001525878906,70.69000244140625,69.16999816894531
2018-10-18,202.52000427246094,198.39999389648438,47.45000076293945,46.150001525878906,69.72000122070312,67.47000122070312
2018-10-19,201.10000610351562,198.3699951171875,46.779998779296875,45.09000015258789,68.6500015258789,67.2300033569336
2018-10-22,203.39999389648438,199.69000244140625,45.97999954223633,45.25,68.8499984741211,67.3499984741211
2018-10-23,194.88999938964844,184.5,45.650001525878906,44.310001373291016,69.04000091552734,66.98999786376953
2018-10-24,192.9600067138672,183.97000122070312,45.790000915527344,44.279998779296875,69.19999694824219,66.81999969482422
2018-10-25,187.47999572753906,182.36000061035156,45.54999923706055,44.619998931884766,68.33000183105469,66.33999633789062
2018-10-26,186.66000366210938,181.97999572753906,44.790000915527344,43.56999969482422,67.69000244140625,65.77999877929688
2018-10-29,188.8800048828125,183.16000366210938,44.810001373291016,41.7400016784668,68.37000274658203,66.38999938964844
2018-10-30,190.0800018310547,185.0,45.849998474121094,40.34000015258789,68.33999633789062,67.22000122070312
2018-10-31,192.1199951171875,189.6699981689453,47.15999984741211,45.08000183105469,69.91000366210938,68.5199966430664
2018-11-01,193.2100067138672,190.08999633789062,48.91999816894531,45.5099983215332,70.3499984741211,68.73999786376953
2018-11-02,194.47000122070312,191.60000610351562,48.83000183105469,47.29999923706055,71.37999725341797,69.58999633789062
2018-11-05,194.55999755859375,192.2100067138672,48.25,47.060001373291016,71.0,69.98999786376953
2018-11-06,195.5,193.0,47.9900016784668,47.060001373291016,71.0,70.22000122070312
2018-11-07,201.39999389648438,195.41000366210938,48.11000061035156,46.20000076293945,72.61000061035156,71.58000183105469
2018-11-08,204.27000427246094,200.72999572753906,47.95000076293945,46.61000061035156,73.08000183105469,71.94999694824219
2018-11-09,204.0,199.6999969482422,46.939998626708984,45.20000076293945,73.05999755859375,72.0999984741211
2018-11-12,200.77000427246094,196.5,45.939998626708984,45.20000076293945,72.9000015258789,70.4000015258789
2018-11-13,200.8800048828125,197.16000366210938,46.900001525878906,45.54999923706055,71.18000030517578,69.25
2018-11-14,201.0399932861328,196.2899932861328,46.56999969482422,44.939998626708984,70.47000122070312,68.95999908447266
2018-11-15,205.1300048828125,196.24000549316406,46.58000183105469,44.63999938964844,70.75,67.94000244140625
2018-11-16,209.77000427246094,202.60000610351562,46.439998626708984,45.709999084472656,72.33000183105469,70.36000061035156
2018-11-19,208.0500030517578,204.3699951171875,46.400001525878906,45.54999923706055,72.41000366210938,70.27999877929688
2018-11-20,204.13999938964844,200.19000244140625,46.22999954223633,44.869998931884766,70.75,68.86000061035156
2018-11-21,201.17999267578125,198.66000366210938,46.470001220703125,45.63999938964844,69.72000122070312,68.25
2018-11-23,198.67999267578125,196.7899932861328,46.060001373291016,45.41999816894531,68.68000030517578,67.83000183105469
2018-11-26,201.8300018310547,197.32000732421875,46.459999084472656,45.81999969482422,69.2699966430664,68.44999694824219
2018-11-27,201.32000732421875,196.77999877929688,47.47999954223633,45.849998474121094,69.75,68.37999725341797
2018-11-28,204.35000610351562,199.4199981689453,47.220001220703125,45.45000076293945,72.83999633789062,70.0999984741211
2018-11-29,205.83999633789062,202.66000366210938,47.18000030517578,46.290000915527344,73.69999694824219,72.37000274658203
2018-11-30,207.9199981689453,203.97999572753906,47.59000015258789,46.5,74.2300033569336,73.06999969482422
2018-12-03,211.9499969482422,207.0500030517578,49.290000915527344,47.310001373291016,74.91999816894531,73.55999755859375
2018-12-04,208.5500030517578,202.08999633789062,47.970001220703125,45.04999923706055,74.25,71.43000030517578
2018-12-06,203.0800018310547,198.19000244140625,44.630001068115234,43.2599983215332,71.54000091552734,69.91999816894531
2018-12-07,204.3699951171875,197.00999450683594,45.33000183105469,43.84000015258789,71.83000183105469,69.19000244140625
2018-12-10,198.9499969482422,193.63999938964844,44.040000915527344,42.220001220703125,71.30000305175781,68.79000091552734
2018-12-11,202.0,196.13999938964844,43.959999084472656,42.529998779296875,72.54000091552734,71.30000305175781
2018-12-12,202.6199951171875,199.6999969482422,43.52000045776367,42.540000915527344,73.86000061035156,72.48999786376953
2018-12-13,202.39999389648438,199.52000427246094,43.04999923706055,41.9900016784668,73.13999938964844,71.58000183105469
2018-12-14,201.57000732421875,195.85000610351562,42.459999084472656,41.220001220703125,71.5,70.37000274658203
2018-12-17,198.25,191.85000610351562,42.65999984741211,41.0099983215332,70.86000061035156,69.16000366210938
2018-12-18,196.9199981689453,193.14999389648438,43.52000045776367,42.61000061035156,70.9000015258789,69.30999755859375
2018-12-19,198.22999572753906,189.6999969482422,44.52000045776367,42.52000045776367,71.47000122070312,68.19000244140625
2018-12-20,191.1199951171875,185.5,43.54999923706055,42.310001373291016,68.9000015258789,66.98999786376953
2018-12-21,190.5,183.63999938964844,43.59000015258789,41.81999969482422,69.12999725341797,67.0199966430664
2018-12-24,183.5399932861328,178.50999450683594,42.77000045776367,41.599998474121094,67.05000305175781,65.44000244140625
2018-12-26,186.3300018310547,176.8699951171875,43.18000030517578,41.150001525878906,69.63999938964844,65.9000015258789
2018-12-27,190.6999969482422,182.8800048828125,43.13999938964844,41.84000015258789,70.62999725341797,67.79000091552734
2018-12-28,192.3000030517578,188.57000732421875,43.709999084472656,42.47999954223633,72.05000305175781,70.30000305175781
2018-12-31,191.64999389648438,188.5,43.34000015258789,42.369998931884766,72.76000213623047,71.4800033569336
2019-01-02,190.99000549316406,186.6999969482422,43.4900016784668,41.61000061035156,70.95999908447266,69.06999969482422
2019-01-03,188.27999877929688,182.88999938964844,43.13999938964844,42.130001068115234,68.87999725341797,65.5
2019-01-04,191.97999572753906,186.02999877929688,44.20000076293945,42.880001068115234,68.58000183105469,66.98999786376953
2019-01-07,192.3000030517578,188.66000366210938,45.349998474121094,43.59000015258789,69.86000061035156,68.18000030517578
2019-01-08,194.11000061035156,189.5800018310547,46.0099983215332,45.119998931884766,69.63999938964844,67.0
2019-01-09,193.94000244140625,191.3800048828125,46.970001220703125,46.040000915527344,69.8499984741211,68.80000305175781
2019-01-10,193.80999755859375,189.39999389648438,46.619998931884766,45.970001220703125,69.44000244140625,68.44999694824219
2019-01-11,192.69000244140625,190.86000061035156,46.650001525878906,46.11000061035156,69.36000061035156,68.44999694824219
